sample_id,holeid,from_m,to_m,depth_m,x,y,z,MOD_ALT,WhiteMica,Chlorite,Carbonate,Epidote,Kaolinite,Dickite,Montmor,Alunite,Gypsum,Pyrophyllite,Diaspore,Zunyite,Water_silica,Hematite,Goethite,VNIRMinerals,aiMineral1,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_pct,Mo_ppm,Na_pct,Ni_ppm,P_pct,Pb_ppm,S_pct,Sb_ppm,Sc_ppm,Si_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Zn_ppm,Ga_ppm,Rb_ppm,Tl_ppm,Cs_ppm,labeled
S01337,SYN-011,102.0,103.0,102.5,-106.1,135.12,102.5,Arg,26.69,0.1,0.69,0.0,0.0,11.34,6.39,0.0,8.97,2.17,1.9,0.07,4.03,1.08,2.2,None,WhiteMica,,9.30882,144.91246,0.03188,1684.70553,2.67298,0.35242,1.35606,0.03759,11.42304,40.96914,0.02064,0.59204,,0.40637,0.009,8.25253,0.41813,4.47444,0.17325,14.04918,0.2917,0.93436,1.81357,48.21186,60.32716,0.52747,48.48621,,50.92175,4.82849,114.03939,,1.45579,True
S01338,SYN-011,103.0,104.5,103.75,-106.39,136.31,103.75,Fil,61.86,0.29,1.58,31.44,4.63,7.01,4.72,0.58,6.82,0.0,1.7,0.13,2.8,2.03,1.54,None,WhiteMica,2.54875,2.00466,261.53563,0.2045,271.95493,0.60894,9.02039,0.61633,0.08435,8.39635,23.88927,0.11624,10.80825,1.43352,0.19263,0.02769,25.27494,0.1007,11.42301,0.11647,12.35566,3.89905,10.38429,8.1309,55.62347,85.65179,0.13051,54.05267,0.4542,13.09077,4.90954,17.05525,4.77463,,True
S01339,SYN-011,104.5,106.5,105.5,-106.8,137.97,105.5,Fil,100.0,0.0,4.71,0.0,4.78,0.0,6.48,5.33,12.08,0.56,10.0,2.58,4.28,2.17,1.26,None,WhiteMica,2.23498,5.25315,919.5173,0.37443,191.19873,0.32631,1.21126,0.48148,1.26001,,30.23956,0.09508,8.53641,7.56893,0.53751,0.02135,1.47558,0.14314,34.64683,0.02505,8.2656,2.31247,2.30091,20.89096,41.44214,349.37189,0.19576,47.9163,0.66359,56.23859,2.06246,215.79825,0.13,2.47301,True
S01340,SYN-011,106.5,108.0,107.25,-107.21,139.62,107.25,Pro,5.21,33.57,15.96,7.21,2.99,0.0,8.53,0.0,0.65,1.29,2.17,0.0,0.0,4.09,4.26,None,Chlorite,0.49483,4.10708,16.83726,0.01229,73.02198,0.47189,0.32109,1.73121,0.07576,10.27074,10.82752,0.01549,1.57361,0.55865,9.22092,0.32685,4.28872,0.58884,5.76208,0.04284,9.4176,0.19295,5.05598,9.70006,14.59669,249.99772,0.65975,51.32469,,62.916,12.9127,102.18796,0.29904,0.91441,True
S01341,SYN-011,108.0,109.5,108.75,-107.56,141.05,108.75,Arg,0.25,0.0,4.63,0.04,42.49,15.34,5.74,0.0,7.12,1.89,0.55,0.47,29.95,1.49,0.0,None,Kaolinite,1.00854,1.66045,147.27622,0.18679,,0.29018,2.80986,0.13461,0.54419,2.03834,59.48532,0.08686,1.24493,2.72336,2.96813,0.06987,1.51,0.93704,4.61646,0.06934,13.30725,0.26045,20.24182,25.97533,12.34274,72.92945,0.10932,38.28292,0.65891,85.35987,26.24366,34.43658,0.52976,3.48267,False
S01342,SYN-011,109.5,110.5,110.0,-107.85,142.23,110.0,Sk,10.03,47.66,11.44,6.04,7.65,1.61,15.08,4.07,0.87,28.78,23.19,0.0,1.0,0.0,4.3,None,Chlorite,0.49418,3.28815,75.3715,0.3874,45.0971,0.49712,23.35739,21.65226,0.57474,5.35778,37.03438,2.88557,1.47305,1.80905,1.59729,0.32669,19.91548,0.45008,9.19604,0.35527,17.48858,1.37343,2.84796,3.00336,4.61265,348.98773,0.28394,46.62375,12.16945,104.2469,8.77193,73.31741,0.48691,2.64816,True
S01343,SYN-011,110.5,112.5,111.5,-108.2,143.65,111.5,Arg,28.88,0.0,0.0,1.11,66.44,24.92,9.68,3.25,0.5,0.0,0.0,2.03,0.0,3.92,0.0,None,Kaolinite,0.18499,9.08025,19.17919,0.06983,951.99826,1.03516,1.07138,0.0465,0.21546,23.91846,18.95313,0.04039,,3.22801,0.61197,0.01169,2.14685,0.06668,18.85702,0.03598,19.90664,1.01777,3.17497,7.62923,25.2731,46.30571,0.70347,95.84326,0.56045,43.31831,14.13481,31.92425,,5.67814,True
S01344,SYN-011,112.5,114.0,113.25,-108.6,145.31,113.25,Arg,21.0,2.0,0.0,2.33,73.09,3.61,3.79,28.45,4.41,0.0,2.35,1.33,0.25,1.98,17.01,Goethite,Kaolinite,0.59413,16.20633,84.06848,0.14419,999.74801,1.18145,3.58044,1.3782,2.68494,2.45959,58.27282,0.52719,4.44188,5.75604,0.77525,0.02072,,0.25513,67.29564,0.02094,35.45097,1.24848,1.82354,41.68035,36.99931,63.1057,0.41552,68.20887,1.25998,34.85206,20.74235,51.74695,0.30775,,True
S01345,SYN-011,114.0,116.0,115.0,-109.01,146.97,115.0,Arg,18.74,1.71,2.61,0.0,16.67,7.41,3.4,1.4,21.52,0.0,0.0,29.72,5.07,6.35,5.66,None,Zunyite,0.34308,15.14617,36.66257,0.06095,108.76196,0.41906,4.52572,1.11997,,3.55907,15.83391,0.03101,0.9611,0.35318,2.04206,0.04081,,0.23318,12.34249,0.16654,40.12764,0.81847,8.62186,18.77919,14.02134,39.87559,0.30993,57.10672,5.59576,12.16298,20.94816,33.86353,,0.37443,True
S01346,SYN-011,116.0,118.0,117.0,-109.48,148.87,117.0,Fil,62.51,0.0,2.57,0.0,5.63,6.4,5.1,3.49,1.84,0.0,0.0,6.44,3.72,0.0,0.4,None,WhiteMica,2.14456,5.68382,261.5159,0.11202,347.73122,0.7335,2.42679,0.29715,0.50032,25.5756,,0.02306,2.46784,6.58262,0.07829,0.34404,5.43067,2.35663,7.18205,,36.16424,2.00583,1.5946,4.32685,19.11045,144.88937,0.43574,170.8408,9.53611,63.59061,30.30236,989.73817,2.96967,5.81164,True
S01347,SYN-011,118.0,119.5,118.75,-109.89,150.53,118.75,Arg,20.92,4.99,3.2,1.65,0.0,13.23,5.66,3.57,4.97,0.0,15.49,0.0,0.0,1.48,1.17,None,WhiteMica,0.24152,20.86292,14.78011,0.09292,170.13705,4.10259,3.1366,0.10452,,46.43566,21.11749,0.05302,5.248,0.38423,0.69881,0.04335,2.54161,0.56094,82.18201,0.08433,56.12223,0.44159,2.39179,7.56435,119.08206,59.25069,0.07162,89.75952,,98.53879,6.81414,29.99817,,4.18428,True
S01348,SYN-011,119.5,120.5,120.0,-110.18,151.71,120.0,Arg,35.97,0.47,2.01,1.64,65.73,8.08,9.11,1.56,3.08,1.13,0.0,3.59,3.62,0.0,5.44,None,Kaolinite,1.27385,16.75744,67.75007,0.1881,583.26439,3.43955,1.1209,0.45072,0.25994,19.18662,22.08863,0.047,0.82166,,1.95572,0.04025,0.75075,0.95041,32.88086,0.17037,3.18164,0.88222,1.86742,38.14948,26.57631,177.88297,0.39927,,0.4243,88.38966,,36.57697,0.92558,3.52051,True
S01349,SYN-011,120.5,121.5,121.0,-110.41,152.66,121.0,Fil,44.57,4.61,0.0,1.52,6.37,7.66,2.64,0.0,9.65,27.78,3.97,4.15,4.49,2.25,2.22,None,WhiteMica,0.83428,9.1505,50.52987,0.24932,558.40767,,3.32564,0.68834,0.17709,5.09344,16.54522,0.13273,0.22151,5.93823,0.70883,0.05151,,0.03666,36.91667,0.3594,18.12685,1.62904,2.1622,6.6981,7.33742,66.29945,0.29767,74.26021,,27.63379,20.49075,55.02203,1.04617,3.4295,True
S01350,SYN-011,121.5,123.0,122.25,-110.7,153.85,122.25,Arg,23.9,0.43,0.88,3.66,68.8,16.51,4.83,0.37,4.88,3.15,5.32,1.92,0.0,2.26,1.05,None,Kaolinite,0.63121,9.12218,73.24924,0.06231,393.64212,2.16178,0.60911,0.29163,0.65555,6.91907,18.18408,0.16013,2.29206,5.2132,1.28777,0.02358,,0.04373,19.92175,0.10921,5.38955,0.86252,2.12142,7.49942,20.90285,146.29281,0.23116,73.72751,3.88059,62.49686,20.97072,20.29948,0.32471,2.31085,True
S01351,SYN-011,123.0,125.0,124.0,-111.11,155.51,124.0,Arg,8.49,4.8,0.57,0.43,35.24,11.09,7.93,0.0,5.12,0.01,0.4,1.68,0.82,5.5,1.19,None,Kaolinite,0.76983,8.68039,39.50162,0.0714,101.39636,1.18631,1.15131,1.2061,0.82215,20.22089,16.75128,0.04423,4.79376,0.44682,0.98609,0.01905,2.52918,0.09132,24.97456,0.41545,9.42575,0.88072,7.83919,10.63829,21.59232,14.07862,0.3126,58.3002,1.17579,52.19502,7.70757,39.22221,0.90559,0.88206,False
S01352,SYN-011,125.0,126.5,125.75,-111.52,157.17,125.75,Pro,16.25,14.74,9.48,34.25,2.02,2.25,10.03,2.35,4.39,0.74,0.0,17.27,1.33,3.21,9.04,None,Epidote,0.33095,17.84426,27.78483,0.04804,86.54011,0.47605,3.09177,2.36464,0.61031,8.29121,41.35915,0.02099,2.70092,1.48882,0.58348,0.24727,1.32769,0.74487,18.2159,0.01912,45.35039,0.56471,4.86995,8.79035,48.03987,206.2116,0.1649,,1.46326,177.74649,6.43862,100.38471,1.02512,4.5235,False
S01353,SYN-011,126.5,128.5,127.5,-111.92,158.83,127.5,Arg,19.17,3.66,15.4,2.31,45.31,16.78,12.26,4.38,0.31,0.0,3.12,0.73,0.0,0.73,1.76,None,Kaolinite,3.6348,12.51167,154.17946,0.03761,112.07837,0.65947,0.94518,0.12498,1.17743,7.58486,21.52727,0.07075,1.34665,1.24257,0.4749,0.12392,2.78003,0.14242,,0.11974,8.82324,0.3519,1.4074,18.81963,31.35785,90.35674,0.29983,67.04285,4.64298,12.58204,28.73181,153.36896,0.30217,4.03323,False
S01354,SYN-011,128.5,130.0,129.25,-112.33,160.48,129.25,Fil,25.74,3.41,2.82,16.17,4.05,2.18,5.91,4.24,7.37,0.0,1.49,4.21,0.82,2.22,4.27,None,WhiteMica,1.95429,3.10305,62.55179,0.02884,670.99652,1.04397,1.14551,0.17077,0.08873,6.03661,31.9467,0.03539,3.04074,2.66749,0.36969,0.02525,9.27644,0.64902,,0.04086,4.50311,3.91418,2.16433,64.20966,9.85199,69.00096,1.26498,27.85911,1.91701,74.28283,6.32114,182.22424,7.81757,1.04408,True
S01355,SYN-011,130.0,131.0,130.5,-112.62,161.67,130.5,Arg,23.55,1.56,1.8,1.92,81.05,10.66,10.22,0.96,2.58,3.69,0.0,3.84,2.23,4.45,4.63,None,Kaolinite,0.19195,7.30239,49.95701,0.02866,107.4737,0.56497,1.037,0.64647,2.10235,12.24813,104.77834,0.01364,0.50048,2.10595,8.00595,0.11311,1.70727,0.49997,9.31177,0.36727,5.97461,2.08975,5.37217,6.82707,26.81119,200.30771,1.01468,107.11838,0.79278,93.55556,,98.37911,,3.42672,False
S01356,SYN-011,131.0,132.5,131.75,-112.91,162.86,131.75,Fil,20.57,0.49,0.09,0.0,6.4,7.63,4.52,7.62,7.04,1.41,2.22,7.84,1.08,0.0,6.91,None,WhiteMica,3.23036,6.12924,35.46491,0.33761,470.46655,0.5842,2.1694,0.17889,0.13242,5.39539,46.00598,0.05714,4.4346,1.03116,1.0076,0.01911,7.35857,0.258,13.2201,0.01923,2.91076,0.53937,5.76298,10.36465,10.66727,80.28182,0.26511,50.30374,0.88135,45.77935,52.9516,18.30198,2.85,2.79354,True
S01357,SYN-011,132.5,134.0,133.25,-113.26,164.28,133.25,Arg,32.63,0.0,0.0,3.39,24.71,14.94,13.19,0.07,5.63,4.61,3.42,0.0,1.57,3.35,7.83,None,WhiteMica,0.86649,7.76982,94.74847,0.17079,190.90088,0.51783,,0.19288,0.14016,2.74421,15.60819,0.0592,0.67047,0.99487,0.8279,0.01126,1.42318,0.43103,7.07281,0.05155,21.85623,0.48,2.98537,5.43137,44.28186,45.33036,0.28206,77.54839,0.77176,,6.50252,21.90677,1.06456,,False
S01358,SYN-011,134.0,135.5,134.75,-113.61,165.7,134.75,Fil,45.81,2.08,2.47,2.72,12.45,6.27,6.85,1.15,2.72,4.03,0.0,0.99,6.93,0.21,0.0,None,WhiteMica,1.15899,11.48072,162.40914,0.66302,132.19416,0.857,1.71853,0.61098,,5.32123,,0.46177,4.96206,1.29437,0.85342,0.01634,6.73952,0.36446,12.47162,0.03413,18.69252,4.6887,3.91547,,39.00912,64.81832,0.63457,218.0824,3.55019,80.99671,14.93947,113.49962,1.42696,3.67096,True
S01359,SYN-011,135.5,137.0,136.25,-113.96,167.12,136.25,Pro,6.81,29.93,47.59,2.87,0.0,0.0,11.8,0.09,3.82,0.0,0.9,12.45,0.0,1.09,24.67,Goethite,Carbonate,1.29001,,26.00148,0.0272,197.36881,,0.94197,3.98321,0.63057,,148.0381,0.01554,4.27007,2.10115,3.63439,0.2263,1.78367,0.22968,4.10235,0.01136,16.59459,0.4042,1.12501,7.81942,19.52315,837.11639,0.28624,38.56132,,46.80529,6.56173,173.74847,0.13101,1.48933,False
S01360,SYN-011,137.0,138.0,137.5,-114.25,168.31,137.5,Pro,5.41,11.16,13.75,9.41,4.35,13.26,23.91,6.82,0.0,3.26,2.88,1.15,0.04,2.04,3.35,None,Montmor,,1.429,42.06673,0.06395,82.0276,0.15118,5.01441,11.00539,0.14737,10.24778,17.67192,0.6663,5.49459,2.93807,3.76489,0.7423,9.96357,1.477,27.79547,0.31479,214.94527,1.74344,2.0746,11.37303,41.11919,155.56725,,169.30894,48.79952,193.02316,7.62818,9.34411,1.5996,1.74534,True
S01361,SYN-011,138.0,139.5,138.75,-114.54,169.49,138.75,Pro,8.44,28.08,15.38,11.34,2.6,7.19,17.23,1.87,2.9,4.48,0.0,2.63,3.15,0.0,0.43,None,Chlorite,1.52626,16.03293,100.09956,0.15113,494.36288,0.5267,0.68188,0.5042,0.27349,9.20026,16.32374,0.03905,1.81063,0.75518,0.84288,0.03565,4.03818,0.53268,12.14414,0.0412,9.219,0.43069,2.32717,4.10798,26.15814,37.66332,0.34794,215.48874,,38.26666,12.79209,32.78746,0.1836,0.64238,True
S01362,SYN-011,139.5,140.5,140.0,-114.83,170.68,140.0,Arg,13.89,0.0,0.0,0.0,50.18,6.83,4.72,0.94,6.19,0.1,2.21,0.0,0.0,0.0,5.45,None,Kaolinite,1.73008,5.27141,60.82494,0.04441,681.24333,0.48952,2.03527,8.28054,3.96848,11.93324,82.02142,0.02091,7.06835,1.06738,9.01485,3.15838,3.49538,2.33394,15.26908,0.17738,73.59831,0.35077,1.08175,17.46756,8.92517,59.79468,0.32495,95.24798,0.66595,107.2734,19.13817,18.93768,,3.87464,False
S01363,SYN-011,140.5,142.5,141.5,-115.18,172.1,141.5,Fil,55.17,14.14,0.83,1.46,6.94,9.73,20.18,2.43,9.26,1.25,34.53,6.38,3.54,3.63,0.74,None,WhiteMica,1.89822,31.90715,392.48781,0.05442,884.13989,0.29835,1.49162,0.3262,0.51764,1.44838,52.35085,0.16787,4.23516,12.09084,1.05124,0.1854,2.65249,0.12302,2.00327,0.19884,48.91579,0.86939,3.37841,40.55382,6.84487,185.23138,,56.4725,1.67975,73.30619,16.56223,97.27185,0.46831,1.20075,False
S01364,SYN-011,142.5,143.5,143.0,-115.53,173.52,143.0,Arg,36.37,0.0,4.98,0.0,58.97,22.46,9.6,4.95,4.61,0.0,6.18,1.25,0.0,0.94,6.24,None,Kaolinite,0.63167,40.25036,142.0543,0.06875,432.44243,0.12304,0.8696,0.18427,,2.8733,24.79665,0.07167,2.73541,0.78353,,0.01423,4.32908,0.14507,5.11576,0.16652,50.80309,1.88968,3.19041,16.08308,12.45728,83.95879,0.21124,156.94866,1.1262,17.3793,4.57965,25.06434,0.83225,0.71961,True
S01365,SYN-011,143.5,144.5,144.0,-115.77,174.47,144.0,Pro,4.07,45.97,24.34,7.8,19.43,2.95,17.01,4.29,2.44,0.27,0.0,1.15,0.69,1.9,2.05,None,Chlorite,1.35433,2.87121,14.25043,0.16389,143.65313,2.05407,,31.04828,1.11015,,27.64011,1.4093,4.20347,1.08723,5.53628,1.70611,9.07265,1.29509,11.0085,0.12231,17.17725,0.27525,9.81847,1.88232,17.65956,265.03409,0.35012,,7.2451,246.01506,1.61091,31.78592,0.49991,3.13223,True
S01366,SYN-011,144.5,146.0,145.25,-116.06,175.66,145.25,Pro,33.77,46.42,19.64,6.33,0.0,4.13,22.56,0.0,1.67,2.08,0.0,0.8,0.68,2.56,5.69,None,Chlorite,1.16672,5.39073,,0.00439,92.40265,0.03732,0.7244,8.17229,0.43716,7.50622,157.73526,0.0215,5.46279,1.56656,11.65493,0.03144,2.02679,1.0562,19.67249,0.1288,45.02154,0.8831,2.0107,2.69966,15.95497,384.34908,0.26491,35.63762,,63.70311,138.06374,331.85644,0.41554,3.93913,True
S01367,SYN-011,146.0,147.5,146.75,-116.41,177.08,146.75,Pro,10.43,65.11,11.89,1.05,0.65,3.46,12.65,2.68,0.0,0.0,5.41,0.75,4.63,0.0,4.86,None,Chlorite,0.2842,,605.3117687220879,0.01324,346.89949,2.10692,2.23678,5.74385,0.8801,3.46118,7.0137,0.03117,1.74104,2.84409,8.14565,0.07114,4.27829,2.16025,28.70073,0.00757,5.56834,0.06791,3.2437,11.80899,20.00614,347.20767,0.13288,35.96118,5.07596,114.26047,16.39598,54.95795,2.21834,5.68744,False
S01368,SYN-011,147.5,149.0,148.25,-116.76,178.5,148.25,Fil,66.42,7.06,0.0,0.0,3.54,4.88,3.83,18.98,3.09,0.0,1.71,2.91,5.47,0.14,0.0,None,WhiteMica,5.35299,7.68379,7.60767,0.03303,595.32561,0.11556,2.13107,0.71314,0.44436,5.41007,10.49905,0.04808,2.33408,1.51119,2.20215,0.27601,2.54182,0.24059,5.47554,0.02426,6.03377,0.40892,2.13681,15.564,25.91659,313.30332,0.23641,24.04781,1.66655,283.2585,26.29454,22.84265,1.03804,0.57714,True
S01369,SYN-011,149.0,150.5,149.75,-117.1,179.92,149.75,Pro,6.74,29.48,14.93,8.45,2.32,0.0,2.08,2.13,0.0,1.15,0.51,0.41,1.51,16.81,0.0,Hematite,Chlorite,0.28139,4.59724,9.71753,0.01338,167.88097,0.77251,1.81911,1.2519,,2.83314,44.20909,0.12329,4.55056,1.24409,4.43144,0.43419,1.41388,1.48561,11.76149,0.56458,5.38259,1.26455,4.58443,4.06441,49.09544,264.71558,0.07316,128.68618,4.78554,53.1702,97.73801,9.53687,0.25932,2.64233,True
S01370,SYN-011,150.5,152.5,151.5,-117.51,181.58,151.5,Pro,8.12,62.76,27.52,5.52,0.0,0.87,9.1,4.65,0.0,6.01,4.79,7.2,5.47,0.0,3.42,None,Chlorite,1.07124,8.34,11.90253,0.01582,575.46341,1.39932,2.80041,4.49942,1.92218,7.15241,190.41767,0.0251,2.77807,1.51002,3.67031,0.03942,3.67389,0.38753,18.15811,0.02791,12.25858,0.18476,1.62468,16.20859,60.29431,265.86745,0.56572,243.0551,2.16784,105.76848,23.78886,,0.54887,3.25558,True
S01371,SYN-011,152.5,154.0,153.25,-117.92,183.24,153.25,Pro,7.54,25.69,13.79,5.73,0.0,2.32,15.68,1.68,0.0,3.2,32.1,0.61,0.35,1.5,1.78,None,Diaspore,1.08973,0.41696,11.46449,0.53989,91.21385,0.46555,5.96898,12.477,0.29206,14.28232,46.62947,0.34087,3.74558,0.44414,0.26652,0.1112,24.43513,1.19719,20.9251,0.03205,21.26689,3.19291,2.93774,20.67541,27.94584,256.49397,0.22957,40.74443,13.82706,149.81781,13.03897,25.14117,0.79093,2.07818,True
S01372,SYN-011,154.0,155.5,154.75,-118.27,184.66,154.75,Pro,11.12,37.75,16.29,13.82,0.0,0.0,17.6,0.0,0.0,1.59,5.68,0.39,3.73,1.59,4.66,None,Chlorite,0.62735,17.91814,14.07733,0.07329,114.34086,,1.24151,2.47541,,12.66965,24.05585,0.11451,13.28055,0.99389,3.49905,0.98321,1.48034,0.39597,6.59112,0.09892,118.54502,0.29942,3.90682,16.57084,19.34778,,0.26487,,2.73071,162.03225,2.05606,7.2019,,2.32593,True
S01373,SYN-011,155.5,157.0,156.25,-118.62,186.09,156.25,Arg,31.37,1.29,0.0,0.61,17.16,2.82,7.25,3.68,2.98,0.84,4.49,0.0,0.0,3.19,2.42,None,WhiteMica,0.21805,5.12717,92.34127,0.15022,306.88318,2.78013,0.84359,0.03804,0.32767,,33.60467,0.2157,1.61679,4.34088,0.26204,0.1322,4.49329,0.30875,7.36758,0.01767,42.62524,0.45796,0.64093,19.4689,16.71203,78.3355,0.06205,101.36671,1.23601,29.79851,4.77836,52.14247,0.49639,5.3114,True
S01374,SYN-011,157.0,158.0,157.5,-118.91,187.27,157.5,Pro,7.0,20.28,20.78,1.51,0.0,0.49,22.53,3.8,0.0,1.09,4.28,3.01,0.8,15.88,0.83,Hematite,Montmor,0.2554,5.16552,25.40898,0.02366,130.75265,0.51278,0.38039,4.4974,0.68961,32.26121,13.89816,0.01699,9.45187,0.83096,1.4924,0.07435,7.31131,1.19465,5.3672,0.0583,3.27297,0.17276,1.932,15.30377,67.96318,92.11983,1.10589,47.39134,3.12409,90.30306,13.04812,27.88872,0.54577,10.56746,True
S01375,SYN-011,158.0,159.5,158.75,-119.2,188.46,158.75,Pro,7.89,29.14,48.76,2.0,0.0,1.0,16.82,0.0,27.11,25.22,27.38,2.33,2.04,0.0,3.87,None,Carbonate,0.77288,2.46263,113.2672,0.07201,268.29993,0.28196,0.60863,10.65716,1.44952,8.10228,35.7035,0.16748,2.24976,0.70682,0.81201,0.05502,4.05967,1.4335,10.55368,0.01834,34.78813,10.361603355207809,1.30378,4.88721,,155.59867,3.22427,114.1809,2.3072,257.01772,46.36798,33.02477,3.44485,1.07255,True
S01376,SYN-011,159.5,160.5,160.0,-119.49,189.64,160.0,Pro,5.9,17.9,13.32,8.83,1.54,0.0,26.24,0.0,0.0,2.25,1.48,1.42,0.0,0.0,0.0,None,Montmor,0.69492,9.05577,15.40319,0.04083,126.71381,0.43886,1.09233,4.7127,0.03512,7.55566,61.05795,0.03809,0.5089,2.09052,1.2448,0.37861,5.79381,5.78587,23.70251,0.08663,51.57396,0.07918,5.66732,2.83959,28.75857,875.51419,4.68679,215.86337,1.73038,40.22468,1.21192,87.2209,0.3374,0.33259,True
S01377,SYN-011,160.5,162.0,161.25,-119.78,190.83,161.25,Pro,3.91,32.06,10.65,6.61,0.0,0.0,20.93,1.09,4.53,28.54,0.0,0.0,1.8,0.45,0.0,None,Chlorite,0.58167,19.09313,77.6297,0.31642,57.10996,0.28523,13.73676,42.60472,1.38118,18.54211,32.11451,0.15292,4.32607,1.46232,4.83224,0.24988,28.07014,0.34249,2.01438,0.02749,13.7243,0.44659,1.61239,3.5366,11.38189,194.82557,0.44088,23.17409,26.83285,243.87311,13.65107,113.3239,1.44572,4.68956,True
S01378,SYN-011,162.0,163.0,162.5,-120.07,192.01,162.5,Fil,67.16,3.38,1.02,1.64,0.0,6.48,3.64,2.71,10.13,17.24,0.36,0.0,5.95,2.52,0.41,None,WhiteMica,1.61563,6.15047,136.63072,1.07273,990.94328,0.48116,3.19013,,6.70422,6.94311,42.92924,0.04233,4.79364,2.59072,0.81672,0.04998,5.95752,0.10068,48.07336,0.05161,14.13267,1.26691,5.81826,,64.84163,141.59007,1.06879,78.01142,1.60343,23.37902,4.41889,66.35584,0.75555,,True
S01379,SYN-011,163.0,165.0,164.0,-120.42,193.44,164.0,Pro,2.74,38.13,47.76,37.3,0.17,4.54,6.59,33.55,6.09,0.0,2.86,0.0,25.71,0.7,0.0,None,Carbonate,1.21714,3.02417,7.76926,0.1102,400.33755,0.27754,1.55742,1.34008,0.11717,4.71076,68.41749,0.01895,6.82009,1.04421,3.56427,0.31965,0.28348,2.93208,5.51174,0.20015,6.2987,0.36262,0.47392,6.32277,23.36249,291.88636,0.1402,97.49413,3.09292,55.46941,4.68056,21.09301,0.1918,0.6303,True
S01380,SYN-011,165.0,166.5,165.75,-120.83,195.09,165.75,Arg,17.75,0.0,1.88,0.62,35.82,41.89,8.38,0.3,3.52,1.9,3.04,1.92,1.77,0.05,3.91,None,Dickite,0.53237,11.76678,93.44246,0.1452,929.65656,0.14425,0.66865,0.40588,,20.51117,25.53638,0.03577,0.66674,1.11044,0.48335,0.08246,4.80006,0.32592,27.45909,0.01177,,1.41056,2.34439,6.25111,29.39557,26.81371,0.29802,191.11998,,52.31665,25.77151,11.62933,0.50276,1.67382,True
S01381,SYN-011,166.5,168.5,167.5,-121.24,196.75,167.5,Pro,9.42,21.77,20.74,8.98,0.0,0.0,0.0,1.24,1.79,3.08,3.89,1.06,1.49,5.29,0.86,None,Chlorite,0.32096,3.06705,14.55132,0.25633,555.9907,0.94727,7.63263,9.44699,,13.07955,26.52087,0.47325,14.40888,1.59782,2.93028,0.04374,10.1365,0.19361,,0.1121,10.84972,0.15466,8.4574,3.10652,15.79953,97.14134,0.32248,130.92817,16.74559,485.20473,22.78059,279.58999,,1.14726,True
S01382,SYN-011,168.5,170.0,169.25,-121.65,198.41,169.25,Pro,3.28,21.06,25.51,8.92,0.67,1.88,9.84,0.0,2.72,0.0,5.9,30.36,0.0,3.43,3.59,None,Zunyite,0.65908,2.13282,29.69259,0.00974,713.3678,,0.34397,2.87971,0.22509,2.66354,95.69869,0.01203,4.53076,4.61945,0.27856,0.15931,3.0168,2.08297,12.88164,0.04429,36.55634,0.19463,,42.54612,7.53178,968.55318,0.489,537.06187,2.01829,31.73599,12.94935,82.51142,0.31786,2.32173,True
S01383,SYN-011,170.0,171.0,170.5,-121.94,199.6,170.5,Pro,8.01,32.5,5.45,4.49,0.0,4.11,19.12,4.0,0.0,0.11,33.56,0.0,3.75,3.77,4.87,None,Diaspore,1.76214,4.98069,30.39532,0.02229,314.43034,1.24782,4.05557,0.19015,0.13403,14.49399,24.77475,0.06098,1.45458,1.23863,0.94341,0.04134,3.71011,0.05386,4.31078,0.10938,4.47024,0.87471,2.0396,10.83221,123.74999,122.76964,0.60687,358.26517,,86.30981,17.01451,26.73571,,3.06943,False
S01384,SYN-011,171.0,173.0,172.0,-122.29,201.02,172.0,Fil,43.16,3.29,0.1,4.19,14.61,6.92,2.79,3.4,4.68,2.33,4.37,0.0,5.16,2.87,6.17,None,WhiteMica,0.67391,26.56964,103.54641,0.36964,214.36952,0.3796,2.12741,1.87515,0.5283,4.17772,49.62923,0.01266,3.64784,6.70694,1.74918,0.05382,5.1275,0.72968,11.19479,0.05326,18.56998,4.30737,2.83103,29.7626,41.63922,25.45835,0.21523,57.10382,8.49862,172.47801,6.67114,89.01644,1.34115,0.67243,True
S01385,SYN-011,173.0,174.5,173.75,-122.69,202.68,173.75,Fil,34.13,1.29,1.97,0.0,12.1,0.0,3.69,7.93,10.13,4.34,0.35,0.63,1.61,0.0,5.0,None,WhiteMica,0.81452,2.85983,70.43978,0.08328,429.24999,,0.812,0.19771,0.20692,8.1114,34.3109,0.02974,1.02652,3.89215,0.67969,0.0115,4.46867,0.3935,9.22878,0.07363,26.69939,3.88684,2.96828,3.04758,13.56114,116.12963,0.46484,63.26371,0.46946,181.19593,16.15972,79.11786,0.82451,1.51099,True
